UpperBound,LowerBound,Gap,Time,TotalSolves
2.3995899106750757e7,2.1712182161880635e7,0.09517113464723831,802.0228130817413,382850
2.3959226752419185e7,2.171310491474013e7,0.09374767645421869,806.3112978935242,384760
2.3986208444795012e7,2.1719235084581584e7,0.09451153421896323,809.5329389572144,385970
2.3973177198619142e7,2.1719235084581584e7,0.09401933232977504,813.9669530391693,387880
2.3959017017867625e7,2.171915428014512e7,0.09348725517629165,817.2193648815155,389090
2.3959017017867625e7,2.171915428014512e7,0.09348725517629165,821.5548050403595,391000
2.3959017017867625e7,2.1719256572512224e7,0.09348298570367397,824.7216670513153,392210
2.3959017017867625e7,2.1718973676439635e7,0.09349479320280375,827.8377749919891,393380
2.3959017017867625e7,2.1718973676439635e7,0.09349479320280375,832.3419589996338,395290
2.3959017017867625e7,2.1719412392939348e7,0.09347648208013185,835.3463220596313,396440
2.3959017017867625e7,2.1719412392939348e7,0.09347648208013185,839.7758939266205,398350
2.3959017017867625e7,2.1719815319189597e7,0.0934596647687226,842.9479088783264,399520
2.3959017017867625e7,2.171964621006695e7,0.0934667230350329,847.3089499473572,401430
2.3959017017867625e7,2.171964621006695e7,0.0934667230350329,850.5431709289551,402680
2.3959017017867625e7,2.1719954424311522e7,0.09345385880757562,854.9724550247192,404590
2.3959017017867625e7,2.1719327293002993e7,0.09348003397611704,858.2756309509277,405780
2.3959017017867625e7,2.1719327293002993e7,0.09348003397611704,862.6688539981842,407690
2.3959017017867625e7,2.1719368876240328e7,0.09347829837747774,865.94082903862,408860
2.3959017017867625e7,2.1719435195721228e7,0.09347553033900395,870.7728109359741,410770
2.3959017017867625e7,2.1719536902924012e7,0.09347128528993917,874.4176800251007,412020
2.3959017017867625e7,2.1719536902924012e7,0.09347128528993917,877.7710778713226,413190
2.3959017017867625e7,2.1719735097748775e7,0.09346301304635694,882.3860139846802,415100
2.3959017017867625e7,2.1719735097748775e7,0.09346301304635694,885.7143540382385,416290
2.3959017017867625e7,2.1719172095486686e7,0.09348651160064526,889.0293979644775,417440
2.3959017017867625e7,2.1719172095486686e7,0.09348651160064526,893.7490410804749,419350
2.3959017017867625e7,2.1719966865807477e7,0.0934533395251716,897.3062019348145,420500
2.392674231829953e7,2.1718919668678947e7,0.09227426869273407,902.1432778835297,422410
2.392674231829953e7,2.1724916314987108e7,0.09202364342045974,905.66317486763,423580
2.392674231829953e7,2.1724916314987108e7,0.09202364342045974,910.4602439403534,425490
2.3945900415938552e7,2.1726179790677607e7,0.09269731297234847,913.8850018978119,426620
2.391112238864049e7,2.172644263258455e7,0.09136667532987998,918.7612879276276,428530
2.390370161157263e7,2.172644263258455e7,0.0910845949454955,922.2835960388184,429720
2.3917155251440488e7,2.17271922059277e7,0.09156452857749002,926.9646809101105,431630
2.3873926219568737e7,2.17273499082533e7,0.08991299929359554,930.3597149848938,432820
2.3882482313787255e7,2.17271922059277e7,0.090245648653336,933.685448884964,433990
2.3864213170050707e7,2.17271922059277e7,0.0895491901993627,938.2831869125366,435900
2.3846462120002966e7,2.17271922059277e7,0.08887146040408123,941.6515259742737,437090
2.380020985193703e7,2.17273499082533e7,0.08709418768066134,946.1548299789429,439000
2.380686281141275e7,2.172774575833543e7,0.08733267669693191,949.3000149726868,440150
2.37565936403464e7,2.1728660983660527e7,0.08536293912279522,953.7506320476532,442060
2.37565936403464e7,2.1728660983660527e7,0.08536293912279522,957.0224330425262,443210
2.37565936403464e7,2.1729095218885064e7,0.0853446606090019,961.7363028526306,445120
2.37831205538326e7,2.1728037945758335e7,0.08640929197758677,965.0147140026093,446270
2.3754589070600197e7,2.1729095218885064e7,0.08526747592624027,969.6582598686218,448180
2.3764841200781874e7,2.1728266796968516e7,0.08569694981788283,972.8604400157928,449350
2.3710925223246228e7,2.1729342398983043e7,0.08357256436034974,977.6610860824585,451260
2.3738077018185604e7,2.1728266796968516e7,0.08466609235775013,980.9987170696259,452450
2.3719607285985988e7,2.1728280468958814e7,0.0839527734594362,984.1630730628967,453600
2.3710230993017513e7,2.1728280468958814e7,0.08359051941089773,988.8458490371704,455510
2.3661085035094857e7,2.1729342398983043e7,0.08164218307176505,992.1465649604797,456680
2.3674650092929274e7,2.172833617312821e7,0.08221088430710764,995.4804809093475,457830
2.3674650092929274e7,2.172833617312821e7,0.08221088430710764,1000.085394859314,459740
2.3674650092929274e7,2.1728490229239497e7,0.08220437708902067,1003.3331360816956,460870
2.364266116412452e7,2.1729471982764214e7,0.0809210591007152,1008.1401319503784,462780
2.364266116412452e7,2.1729471982764214e7,0.0809210591007152,1011.463574886322,463950
2.364266116412452e7,2.1730368464684304e7,0.08088314112211431,1014.7677400112152,465100
2.364266116412452e7,2.173036595018677e7,0.08088324747636588,1017.8679640293121,466210
2.366933211375176e7,2.1738167636655983e7,0.08158931007494641,1022.6164510250092,468120
2.366933211375176e7,2.1738167636655983e7,0.08158931007494641,1025.9491798877716,469270
2.366933211375176e7,2.1737724592805684e7,0.08160802812952309,1030.5752539634705,471180
2.366933211375176e7,2.1737724592805684e7,0.08160802812952309,1033.7938749790192,472330
2.366933211375176e7,2.1737778757981934e7,0.08160573971783536,1038.5042068958282,474240
2.366933211375176e7,2.1737778757981934e7,0.08160573971783536,1041.7326588630676,475370
2.3667058384394348e7,2.173797948836153e7,0.08150902679586151,1046.296725988388,477280
2.3667058384394348e7,2.173797948836153e7,0.08150902679586151,1049.4087688922882,478370
2.3666450841749005e7,2.1738677879448894e7,0.08145593841639348,1054.202959060669,480280
2.3666450841749005e7,2.1738677879448894e7,0.08145593841639348,1057.3864319324493,481390
2.3631986209119223e7,2.1738678313347984e7,0.08011632534893069,1062.191293001175,483300
2.3631986209119223e7,2.1738678313347984e7,0.08011632534893069,1065.4189639091492,484410
2.365893516100465e7,2.174095823989261e7,0.08106776184387654,1070.2592630386353,486320
2.3645138314202875e7,2.174095823989261e7,0.0805315684352113,1073.5297429561615,487450
2.3635789480656326e7,2.174095823989261e7,0.08016788448359036,1078.3491909503937,489360
2.3635789480656326e7,2.174095823989261e7,0.08016788448359036,1081.507847070694,490510
2.3635789480656326e7,2.174091523871511e7,0.08016970380837052,1086.196939945221,492420
2.3635789480656326e7,2.1741310680106223e7,0.08015297318926268,1089.5892848968506,493570
2.358717566616502e7,2.1741869071435526e7,0.0782334697823327,1092.8842430114746,494700
2.358717566616502e7,2.1741869071435526e7,0.0782334697823327,1097.6878740787506,496610
2.3598244764431093e7,2.174539676173315e7,0.07851634819428119,1100.9766159057617,497720
2.3598244764431093e7,2.174539676173315e7,0.07851634819428119,1105.922033071518,499630
2.3598244764431093e7,2.1745247912145153e7,0.07852265584934119,1109.2348489761353,500740
2.3590185177045938e7,2.1745247912145153e7,0.07820783309051649,1114.2622809410095,502650
2.356199596423851e7,2.174629801930748e7,0.0770604471576528,1117.578458070755,503780
2.356199596423851e7,2.174629801930748e7,0.0770604471576528,1122.3434028625488,505690
2.356199596423851e7,2.1746532741471052e7,0.07705048526121885,1125.5344939231873,506780
2.35728043779405e7,2.1745390421044555e7,0.0775221279401972,1130.410700082779,508690
2.3539127523092657e7,2.1746532741471052e7,0.076153832798731,1133.8965969085693,509840
2.3518101237338267e7,2.1746024676848926e7,0.0753494741180858,1137.1237499713898,510930
2.3479451354351927e7,2.1746832005028613e7,0.07379300832777645,1140.0435719490051,511960
2.3496998479880974e7,2.1746024676848926e7,0.07451904142272889,1145.0450310707092,513870
2.3490137733581673e7,2.174544074461194e7,0.0742735955300722,1148.4065880775452,515000
2.3490137733581673e7,2.174544074461194e7,0.0742735955300722,1153.3855559825897,516910
2.3484546483513236e7,2.1745192028856844e7,0.0740637872601655,1156.395514011383,517940
2.3484546483513236e7,2.1745786398823183e7,0.07403847827807566,1161.3894739151,519850
2.3484546483513236e7,2.1745786398823183e7,0.07403847827807566,1164.5395419597626,520940
2.3484546483513236e7,2.1745172717959285e7,0.07406460954121627,1167.6936929225922,521990
2.3484546483513236e7,2.1745172717959285e7,0.07406460954121627,1172.6166229248047,523900
2.3474240085089926e7,2.174522929943863e7,0.0736556659292885,1175.8338329792023,524990
2.3474240085089926e7,2.174522929943863e7,0.0736556659292885,1180.6770799160004,526900
2.3474240085089926e7,2.1745466856999826e7,0.0736455460037729,1183.7998468875885,527970
2.3474240085089926e7,2.1745466856999826e7,0.0736455460037729,1188.9127938747406,529880
2.3474240085089926e7,2.174511010269398e7,0.07366074369726815,1192.0242309570312,530930
2.3474240085089926e7,2.174511010269398e7,0.07366074369726815,1196.9447429180145,532840
2.3474240085089926e7,2.174579769164007e7,0.07363145248513091,1200.6514430046082,534030
2.3474240085089926e7,2.174579769164007e7,0.07363145248513091,1203.8469190597534,535060
2.3474240085089926e7,2.1745279182794657e7,0.07365354090390551,1208.8855719566345,536970
2.3474240085089926e7,2.1745060894846346e7,0.07366283994606913,1211.9847838878632,538000
2.3474240085089926e7,2.1745060894846346e7,0.07366283994606913,1216.9123759269714,539910
2.3474240085089926e7,2.174529069956689e7,0.07365305029069753,1220.1098909378052,540940
2.3474240085089926e7,2.174529069956689e7,0.07365305029069753,1225.0540699958801,542850
2.3474240085089926e7,2.174558337636868e7,0.07364058229170252,1228.2200350761414,543880
2.3474240085089926e7,2.174558337636868e7,0.07364058229170252,1231.217206954956,544890
2.3474240085089926e7,2.1745605151413433e7,0.07363965467723341,1236.245579957962,546800
2.3474240085089926e7,2.1745605151413433e7,0.07363965467723341,1239.5858449935913,547870
2.3474240085089926e7,2.1745516460910697e7,0.07364343288272229,1244.66397690773,549780
2.3474240085089926e7,2.1745516460910697e7,0.07364343288272229,1247.87154006958,550790
2.3474240085089926e7,2.1745252994493164e7,0.07365465652261766,1253.0116739273071,552700
2.3474240085089926e7,2.1745252994493164e7,0.07365465652261766,1256.447597026825,553830
2.3474240085089926e7,2.1745709679648228e7,0.07363520178613168,1259.5540080070496,554800
2.3474240085089926e7,2.1745709679648228e7,0.07363520178613168,1264.7421429157257,556710
2.3474240085089926e7,2.174607097929919e7,0.07361981046144327,1268.2300870418549,557800
2.3474240085089926e7,2.1746640966958396e7,0.07359552905096359,1273.4831428527832,559710
2.3474240085089926e7,2.1746640966958396e7,0.07359552905096359,1276.6386258602142,560720
2.3474240085089926e7,2.1746785975474123e7,0.07358935170442538,1281.9664759635925,562630
2.3474240085089926e7,2.1746785975474123e7,0.07358935170442538,1285.1170959472656,563640
2.3474240085089926e7,2.1746055513218302e7,0.07362046931475792,1290.3370180130005,565550
2.3474240085089926e7,2.1746471233977523e7,0.07360275965694947,1293.6873688697815,566580
2.3474240085089926e7,2.1746757688033886e7,0.07359055674621306,1298.9341750144958,568490
2.3474240085089926e7,2.1746714623373423e7,0.07359239129592829,1302.5411648750305,569560
2.3474240085089926e7,2.1746635836103763e7,0.0735957476247966,1305.768877029419,570510
2.3474240085089926e7,2.1745868030665945e7,0.0736284560505022,1311.0867240428925,572420
2.3474240085089926e7,2.1747251417198434e7,0.07356952393906963,1314.4590480327606,573430
2.3474240085089926e7,2.1747251757372e7,0.07356950944771384,1319.7567539215088,575340
2.3474240085089926e7,2.1747255144812096e7,0.07356936514314491,1323.1012609004974,576330
